"","03_months-Prkdc","03_months-Rag","03_months-WT","06_months-WT","12_months-WT","16_months-Prkdc","16_months-Rag","16_months-WT","23_months-WT","cell_type_id","pval_WT_03_06","qval_WT_03_06","pval_WT_06_12","qval_WT_06_12","pval_WT_12_16","qval_WT_12_16","pval_WT_16_23","qval_WT_16_23","pval_WT_03_16","qval_WT_03_16","pval_WT_06_23","qval_WT_06_23","qval_WT_03_16_corrected","qval_WT_06_23_corrected","LFC_16_over_03_WT","LFC_23_over_06_WT"
"11",0.0165332061891584,0.0404588212518207,0.02719606186019,0.0424899835551176,0.0379115845597781,0.0289387227732549,0.029738703599723,0.0351285207361183,0.035811520960681,"Adipoce stem and progenitor cells-BAT",9.47516157248482e-83,2.84254847174545e-82,0.00332372701747345,0.00498559052621017,0.0002213736718471,0.00026564840621652,0.0102791852650902,0.0112136566528257,6.1202422226178e-05,8.1603229634904e-05,2.36120373814492e-24,5.66688897154781e-24,8.97385209328622e-05,5.70027973148118e-24,0.369233090979572,-0.246692660390384
"12",0.0271817028760332,0.0444533034050161,0.036113881606933,0.0676600736393752,0.0484142051218381,0.0268815745583178,0.0487327831852487,0.0239902154754494,0.0382989909934337,"Adipocytes-BAT",6.61384113259582e-256,7.93660935911499e-255,3.69438316037601e-89,4.43325979245121e-88,1.25797468621448e-228,7.54784811728687e-228,3.51994852777911e-95,7.03989705555821e-95,5.58792526219654e-07,8.38188789329481e-07,0,0,9.33925970395086e-07,0,-0.590087189640584,-0.820982016970614
"13",0.601485643275883,0.488378216337964,0.543073657405394,0.473420663067196,0.457352715847701,0.554519164826572,0.541517444836184,0.434589618969244,0.52236153105966,"Brown adipocytes-BAT",1.71391004395514e-77,4.11338410549234e-77,0.764645501234273,0.764645501234273,4.87835869727823e-18,7.31753804591734e-18,5.91324147592533e-154,2.36529659037013e-153,2.03755187984582e-85,8.15020751938328e-85,4.92078798774499e-71,1.4762363963235e-70,1.47568151297925e-84,1.86677512550961e-70,-0.321493508446329,0.141925693272674
"14",0,0,0,0,0.000197482784798829,3.57369798189604e-05,1.64701231965215e-05,5.45863646980894e-05,4.67612455865151e-06,"Circulating hepatoblasts-BAT",0.999999999256912,0.999999999256912,1.49832732563941e-07,2.56856112966756e-07,0.00538120370910479,0.00587040404629613,0.0032000184617015,0.0038400221540418,0.609966084181222,0.609966084181222,0.745792612337408,0.745792612337408,0.642210987309744,0.778359975321574,5.79665912900586,2.50490624869676
"15",2.96823983377857e-05,0.000338548687565476,0.000142713230355944,0.00032715672257278,0.000451665891053121,0.000292362508328323,0.000301541570108652,0.00121410539366705,0.00110107254301305,"Fcgbp positive cells-BAT",0.00249100762573158,0.00298920915087789,3.08537791750306e-10,6.17075583500613e-10,4.25433315279227e-18,7.29314254764389e-18,1.57246435529126e-24,2.3586965329369e-24,7.34275742427966e-05,8.81130890913559e-05,0.737275386358593,0.745792612337408,0.000106358728751687,0.77284569008642,3.07981666450304,1.7477622978762
"16",2.20575260278807e-05,2.23473674801108e-05,0.00291912559015787,0.00465486896830169,0.00673472533052435,8.39376846629063e-06,2.75899120187775e-05,0.0254016989571502,0.00971638944132571,"Lymphoid cells_B cells-BAT",0.000952911329133947,0.00127054843884526,2.93964723407578e-19,8.81894170222735e-19,0,0,5.77250048638256e-188,3.46350029182954e-187,6.70104944364292e-111,4.02062966618575e-110,5.9888645682853e-108,2.39554582731412e-107,5.52258902424365e-110,2.7525742919619e-107,3.12087946329693,1.06151833197017
"17",0.00118729284806573,0.00309907154174951,0.00416068764697928,0.00808130010989188,0.00869979444662027,0.00128855788411217,0.00174878923193517,0.0228126540129081,0.0103934543557084,"Lymphoid cells_T cells-BAT",1.9355094604772e-33,3.87101892095439e-33,1.9503074222172e-12,4.68073781332129e-12,5.30236855155032e-205,2.12094742062013e-204,3.07021057008935e-125,9.21063171026806e-125,1.19359171404894e-114,1.43231005685872e-113,6.48100958303949e-21,1.2962019166079e-20,1.01881578449177e-113,1.48938585610235e-20,2.45465694483592,0.362976200244848
"18",0.0380388251274845,0.0498304013842989,0.0445565754126004,0.0508374657871072,0.0484274580036919,0.0445745672430048,0.0397701625112061,0.0399915059733038,0.0485484220271123,"Mural cells-BAT",5.80834535668867e-07,8.712518035033e-07,0.00622637797880636,0.00830183730507515,4.66087462808148e-24,1.11860991073955e-23,2.4592640060374e-35,4.21588115320697e-35,2.91816589953212e-16,5.00257011348363e-16,0.0536766621257088,0.0715688828342784,6.57963820743562e-16,0.0657883192207405,-0.155941046187597,-0.0664663723749652
"19",0.00874858294902392,0.0258144465012174,0.0133636180534388,0.0262808582880801,0.0251211622952855,0.0145220296828655,0.0187414702220399,0.0227116469682162,0.027281690895639,"Myeloid cells-BAT",1.69129674207647e-116,6.76518696830587e-116,0.225973740816074,0.24651680816299,8.60450297853145e-05,0.000114726706380419,2.6582641745937e-09,3.54435223279160e-09,7.29059310639554e-22,1.74974234553493e-21,0.505516990092926,0.606620388111511,1.85367207705163e-21,0.55168292526123,0.765077242349927,0.0539186579671126
"20",0.00496035416163656,0.00508814794566467,0.00546401818728252,0.00516655563636383,0.00537655243558977,0.00500786619697921,0.00400589668081883,0.00466300640477243,0.00481137662144847,"Neural cells-BAT",0.482566881509343,0.526436598010193,0.181638937661777,0.217966725194133,0.00967397503495111,0.00967397503495111,0.779292162639377,0.779292162639377,0.143981792003136,0.157071045821603,0.0521628557995491,0.0715688828342784,0.16786169896951,0.064595453554882,-0.228656527417863,-0.102732462774484
"21",0.000713933610662646,0.0085579954857162,0.00115494941733145,0.0107015950196738,0.00485571264316235,0.00311889435932914,0.00343300874552987,0.0116187497517266,0.00372271161880217,"Skeletal muscle cells-BAT",2.54313635297679e-216,1.52588181178608e-215,1.19781728302677e-24,7.1869036981606e-24,2.6305420609356e-102,7.89162618280681e-102,6.07022120106378e-119,1.45685308825531e-118,2.21207840073984e-74,6.63623520221951e-74,8.03129663602631e-167,4.81877798161579e-166,1.35560701994057e-73,4.17278238263106e-166,3.32942882444163,-1.52314739065585
"22",0.301098719037686,0.333958700091507,0.321854711589336,0.31037947920632,0.356456940639957,0.320812129218951,0.311966139381991,0.377823690992746,0.297948163358617,"Vascular endothelial cells-BAT",2.44883917161882e-25,4.1980100084894e-25,2.03791740853032e-21,8.15166963412127e-21,2.49592357638127e-20,4.99184715276253e-20,2.67215598891057e-193,3.20658718669269e-192,2.62392286647639e-18,5.24784573295277e-18,0.00702769879578998,0.0120474836499257,6.14821142242996e-18,0.00898192519889735,0.231302914635119,-0.05897162843114
"23",0.100806243814629,0.108849770835369,0.113211767383635,0.117255947396963,0.172378841774585,0.132811645641999,0.0934131132803855,0.142368040466253,0.0980857746188855,"Adipoce stem and progenitor cells-gWAT",3.78212096237485e-26,9.45530240593713e-26,5.72476741179961e-151,1.71743022353988e-150,1.17017447933032e-38,3.51052343799097e-38,2.0247958945219e-76,3.79649230222857e-76,2.69230716944327e-56,6.73076792360818e-56,1.20281751550647e-45,2.25528284157464e-45,1.26168904607244e-55,3.68555623341086e-45,0.330598787425531,-0.257542872926823
"24",0.498245054864782,0.421263964560897,0.387420831256742,0.414961330411378,0.273030433093195,0.306252284393537,0.363347206585146,0.20361700119817,0.215927299563912,"Adipocytes-gWAT",0.0137281626116881,0.0171602032646101,0,0,2.84680379576835e-262,4.27020569365252e-261,4.35085486303475e-144,1.30525645891042e-143,0,0,0,0,0,0,-0.928040141255367,-0.942428041582304
"25",0.00755599165386812,0.000355565830354855,0.000466297862301222,0.0216505747826843,0.000544425573524952,0.000388758632474821,0.0303712989443654,0.00151452383926441,0.0151218311088306,"Epididymal cells-gWAT",0,0,0,0,1.41649985335215e-08,2.36083308892026e-08,3.90452360664011e-200,1.95226180332005e-199,0.00014517254725403,0.000155542014915032,2.39931758905697e-34,3.99886264842829e-34,0.00020652523091496,6.59122877913352e-34,1.69740220338061,-0.517743711908804
"26",9.05393357194465e-05,0.00330809038373708,7.53555414453635e-05,9.13798684596201e-05,2.65784016612976e-05,0.000320081738898915,0.0013888427571292,9.9169894460937e-05,0.000207519721775579,"Erythroblasts-gWAT",0.689791297118483,0.689791297118483,0.0215547645628371,0.024870882187889,0.273014121754477,0.315016294332089,0.0469423669284953,0.0640123185388573,0.0960527907085767,0.0960527907085767,0.0965213471073381,0.0965213471073381,0.113646618709653,0.114769163973402,0.391644210781292,1.1745334430468
"27",2.37231217568362e-05,2.83031171548994e-05,0.00416770483764514,0.00923442569709586,0.0196899783800566,7.53950872942688e-05,0.00014208581983518,0.0454724595626402,0.171062784151944,"Lymphoid cells_B cells-gWAT",8.93740889940611e-46,3.35152833727729e-45,6.94341171600477e-102,1.73585292900119e-101,9.72641136268961e-92,4.8632056813448e-91,0,0,2.28611108234675e-59,6.85833324704024e-59,0,0,1.09276109736174e-58,0,3.44735363483256,4.21121208728653
